,id,carrier_name,name,0,1,2,3,4,5,6,7,8,9,10,11,12,13
38,20523CA0031937,Aetna,CA Gold HMO Basic $30/70 1250 wINF,-0.22735404292642358,1.2472191289246473,0.03745762790229803,0.03633830595797387,0.5440833753770158,0.5476622732478739,0.6305023211302818,0.0,0.0,1.0,0.0,0.0,0.0,1.0
39,20523CA0031946,Aetna,CA Gold HMO Basic $35/65 250,-0.22735404292642358,1.2472191289246473,-0.4772199087292782,-0.47902265521543635,0.5440833753770158,0.5476622732478739,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
40,20523CA0031955,Aetna,CA Gold HMO Basic $35/65 250 wINF,-0.22735404292642358,1.2472191289246473,-0.4772199087292782,-0.47902265521543635,0.5440833753770158,0.5476622732478739,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
41,20523CA0031964,Aetna,CA Platinum HMO $20/40 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-0.4915690930931634,0.0,0.0,0.0,1.0,0.0,0.0,1.0
42,20523CA0031983,Aetna,CA Platinum HMO $20/40 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-0.4915690930931634,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,20523CA0032004,Aetna,CA Platinum HMO AVN $20/40 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,20523CA0032021,Aetna,CA Platinum HMO AVN $20/40 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
45,20523CA0032058,Aetna,CA Platinum HMO Basic $20/40 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,20523CA0032067,Aetna,CA Platinum HMO Basic $20/40 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,20523CA0032076,Aetna,CA Silver HMO $50/70 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
48,20523CA0032095,Aetna,CA Silver HMO $50/70 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
49,20523CA0032132,Aetna,CA Silver HMO $60/100 2500 wINF,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50,20523CA0032151,Aetna,CA Silver HMO AVN $50/70 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
51,20523CA0032168,Aetna,CA Silver HMO AVN $50/70 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
52,20523CA0032188,Aetna,CA Silver HMO AVN $60/100 2500 wINF,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
53,20523CA0032235,Aetna,CA Silver HMO Basic $50/70 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
54,20523CA0032244,Aetna,CA Silver HMO Basic $50/70 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
55,20523CA0032253,Aetna,CA Silver HMO Basic $60/100 2500 wINF,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
56,20523CA0032703,Aetna,CA Bronze HMO AWH NoCA $75/125 7900,-0.22735404292642358,1.2472191289246473,3.4600632465022803,3.463488697761152,0.5851917243842916,0.5888352061759099,-1.052604800204886,0.0,1.0,0.0,0.0,0.0,0.0,1.0
57,20523CA0032712,Aetna,CA Bronze HMO AWH NoCA $75/125 7900 wINF,-0.22735404292642358,1.2472191289246473,3.4600632465022803,3.463488697761152,0.5851917243842916,0.5888352061759099,-1.052604800204886,0.0,1.0,0.0,0.0,0.0,0.0,1.0
58,20523CA0032721,Aetna,CA Gold HMO AWH NoCA $25/50 500,-0.22735404292642358,1.2472191289246473,-0.3485505245713842,-0.3501824149220838,0.5440833753770158,0.5476622732478739,0.06946661401855923,0.0,0.0,1.0,0.0,0.0,0.0,1.0
59,20523CA0032730,Aetna,CA Gold HMO AWH NoCA $25/50 500 wINF,-0.22735404292642358,1.2472191289246473,-0.3485505245713842,-0.3501824149220838,0.5440833753770158,0.5476622732478739,0.06946661401855923,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60,20523CA0032739,Aetna,CA Gold HMO AWH NoCA $30/60 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.2152165833188096,0.2182788098235858,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
61,20523CA0032748,Aetna,CA Gold HMO AWH NoCA $30/60 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.2152165833188096,0.2182788098235858,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
62,20523CA0032757,Aetna,CA Gold HMO AWH NoCA $30/70 1250,-0.22735404292642358,1.2472191289246473,0.03745762790229803,0.03633830595797387,0.5440833753770158,0.5476622732478739,0.6305023211302818,0.0,0.0,1.0,0.0,0.0,0.0,1.0
63,20523CA0032766,Aetna,CA Gold HMO AWH NoCA $30/70 1250 wINF,-0.22735404292642358,1.2472191289246473,0.03745762790229803,0.03633830595797387,0.5440833753770158,0.5476622732478739,0.6305023211302818,0.0,0.0,1.0,0.0,0.0,0.0,1.0
64,20523CA0032775,Aetna,CA Gold HMO AWH NoCA $35/55 250 M,-0.22735404292642358,1.2472191289246473,-0.4772199087292782,-0.47902265521543635,0.5440833753770158,0.5476622732478739,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
65,20523CA0032784,Aetna,CA Gold HMO AWH NoCA $35/55 250 wINF,-0.22735404292642358,1.2472191289246473,-0.4772199087292782,-0.47902265521543635,0.5440833753770158,0.5476622732478739,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
66,20523CA0032793,Aetna,CA Gold HMO AWH NoCA $35/65 250,-0.22735404292642358,1.2472191289246473,-0.4772199087292782,-0.47902265521543635,0.5440833753770158,0.5476622732478739,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
67,20523CA0032802,Aetna,CA Gold HMO AWH NoCA $35/65 250 wINF,-0.22735404292642358,1.2472191289246473,-0.4772199087292782,-0.47902265521543635,0.5440833753770158,0.5476622732478739,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
68,20523CA0032811,Aetna,CA Platinum HMO AWH NoCA $20/30 0 M,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-0.8124921418630847,-0.8110445133773143,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
69,20523CA0032820,Aetna,CA Platinum HMO AWH NoCA $20/30 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-0.8124921418630847,-0.8110445133773143,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
70,20523CA0032829,Aetna,CA Platinum HMO AWH NoCA $20/40 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
71,20523CA0032838,Aetna,CA Platinum HMO AWH NoCA $20/40 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,-1.2235756319358424,-1.2227738426576744,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
72,20523CA0032847,Aetna,CA Silver HMO AWH NoCA $50/70 0,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
73,20523CA0032856,Aetna,CA Silver HMO AWH NoCA $50/70 0 wINF,-0.22735404292642358,1.2472191289246473,-0.6058892928871723,-0.6078628955087889,0.9140585164424977,0.9182186696001979,1.752573735353727,0.0,0.0,0.0,0.0,1.0,0.0,1.0
74,20523CA0032865,Aetna,CA Silver HMO AWH NoCA $55/90 2500 M,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,0.9346126909461356,0.9388051360642159,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
75,20523CA0032874,Aetna,CA Silver HMO AWH NoCA $55/90 2500 wINF,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,0.9346126909461356,0.9388051360642159,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
76,20523CA0032883,Aetna,CA Silver HMO AWH NoCA $60/100 2500,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
77,20523CA0032892,Aetna,CA Silver HMO AWH NoCA $60/100 2500 wINF,-0.22735404292642358,1.2472191289246473,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,0.9110201746861432,0.0,0.0,0.0,0.0,1.0,0.0,1.0
78,27603CA0000004-77,CalChoice,Anthem Select HMO Silver HMO A,-0.22735404292642358,-0.8017837257372732,0.5264012877022954,0.5259312190727136,1.0784919124716008,1.0829104013123418,-1.052604800204886,0.0,0.0,0.0,0.0,1.0,0.0,1.0
79,27603CA0000005-77,CalChoice,Anthem Select HMO Gold HMO A,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.009674838282430737,0.01241414518340579,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
80,27603CA0000006-77,CalChoice,Anthem Select HMO Platinum HMO A,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.6346591220086002,-1.6345031719380343,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
81,27603CA0000007-77,CalChoice,Anthem CaliforniaCare HMO Silver HMO B,-0.22735404292642358,-0.8017837257372732,0.5264012877022954,0.5259312190727136,1.0784919124716008,1.0829104013123418,-1.052604800204886,0.0,0.0,0.0,0.0,1.0,0.0,1.0
82,27603CA0000008-77,CalChoice,Anthem CaliforniaCare HMO Gold HMO B,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.009674838282430737,0.01241414518340579,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
83,27603CA1210266,Anthem,Anthem Gold Select HMO 35,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.11244571080062017,0.1153464775034958,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
84,27603CA1210266-13,Anthem,Anthem Gold Select HMO 35 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.11244571080062017,0.1153464775034958,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
85,27603CA1210290,Anthem,Anthem Gold HMO 35,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.11244571080062017,0.1153464775034958,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
86,27603CA1210290-13,Anthem,Anthem Gold HMO 35 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.11244571080062017,0.1153464775034958,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
87,27603CA1210475,Anthem,Anthem Platinum Select HMO 0/25,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.7168758200231518,-1.7168490377941064,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
88,27603CA1210475-13,Anthem,Anthem Platinum Select HMO 0/25 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.7168758200231518,-1.7168490377941064,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
89,27603CA1210510,Anthem,Anthem Platinum HMO 0/25,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.7168758200231518,-1.7168490377941064,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
90,27603CA1210510-13,Anthem,Anthem Platinum HMO 0/25 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.7168758200231518,-1.7168490377941064,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
91,27603CA1210534,Anthem,Anthem Gold Select HMO 30,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.05078318728970651,0.0535870781114418,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
92,27603CA1210534-13,Anthem,Anthem Gold Select HMO 30 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.05078318728970651,0.0535870781114418,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
93,27603CA1210551,Anthem,Anthem Gold HMO 30,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.05078318728970651,0.0535870781114418,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
94,27603CA1210551-13,Anthem,Anthem Gold HMO 30 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,0.05078318728970651,0.0535870781114418,-1.052604800204886,0.0,0.0,1.0,0.0,0.0,0.0,1.0
95,27603CA1210773,Anthem,Anthem Silver HMO 55,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,1.0784919124716008,1.0829104013123418,-1.052604800204886,0.0,0.0,0.0,0.0,1.0,0.0,1.0
96,27603CA1210773-13,Anthem,Anthem Silver HMO 55 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,1.0784919124716008,1.0829104013123418,-1.052604800204886,0.0,0.0,0.0,0.0,1.0,0.0,1.0
97,27603CA1210792,Anthem,Anthem Silver Select HMO 55,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,1.0784919124716008,1.0829104013123418,-1.052604800204886,0.0,0.0,0.0,0.0,1.0,0.0,1.0
98,27603CA1210792-13,Anthem,Anthem Silver Select HMO 55 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,1.0784919124716008,1.0829104013123418,-1.052604800204886,0.0,0.0,0.0,0.0,1.0,0.0,1.0
99,27603CA1210865,Anthem,Anthem Platinum HMO 0/30,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.5524424239940486,-1.5521573060819625,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
100,27603CA1210865-13,Anthem,Anthem Platinum HMO 0/30 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.5524424239940486,-1.5521573060819625,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
101,27603CA1210884,Anthem,Anthem Platinum Select HMO 0/30,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.5524424239940486,-1.5521573060819625,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
102,27603CA1210884-13,Anthem,Anthem Platinum Select HMO 0/30 w/ T&L,-0.22735404292642358,-0.8017837257372732,-0.6058892928871723,-0.6078628955087889,-1.5524424239940486,-1.5521573060819625,-1.052604800204886,0.0,0.0,0.0,1.0,0.0,0.0,1.0
103,27603CA1210971,Anthem,Anthem Silver HMO 60/2500/45%,-0.22735404292642358,-0.8017837257372732,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,1.4720558817978657,0.0,0.0,0.0,0.0,1.0,0.0,1.0
104,27603CA1210971-13,Anthem,Anthem Silver HMO 60/2500/45% w/ T&L,-0.22735404292642358,-0.8017837257372732,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,1.4720558817978657,0.0,0.0,0.0,0.0,1.0,0.0,1.0
105,27603CA1210990,Anthem,Anthem Silver Select HMO 60/2500/45%,-0.22735404292642358,-0.8017837257372732,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,1.4720558817978657,0.0,0.0,0.0,0.0,1.0,0.0,1.0
106,27603CA1210990-13,Anthem,Anthem Silver Select HMO 60/2500/45% w/ T&L,-0.22735404292642358,-0.8017837257372732,0.6808045486917684,0.6805395074247367,1.0784919124716008,1.0829104013123418,1.4720558817978657,0.0,0.0,0.0,0.0,1.0,0.0,1.0
